apparel id,apparel name,type,apparel image
840,"Lazard World Dividend & Income Fund, Inc.",image/gif,http://dummyimage.com/176x100.png/5fa2dd/ffffff
841,Capital One Financial Corporation,video/avi,http://dummyimage.com/184x100.png/dddddd/000000
842,"Regeneron Pharmaceuticals, Inc.",image/x-tiff,http://dummyimage.com/243x100.png/cc0000/ffffff
843,"Ross Stores, Inc.",image/jpeg,http://dummyimage.com/236x100.png/5fa2dd/ffffff
844,Voya Emerging Markets High Income Dividend Equity Fund,application/x-troff-msvideo,http://dummyimage.com/156x100.png/dddddd/000000
845,"Build-A-Bear Workshop, Inc.",application/powerpoint,http://dummyimage.com/229x100.png/cc0000/ffffff
846,SandRidge Mississippian Trust I,image/jpeg,http://dummyimage.com/163x100.png/cc0000/ffffff
847,Credicorp Ltd.,image/gif,http://dummyimage.com/175x100.png/5fa2dd/ffffff
848,"Dimension Therapeutics, Inc.",video/quicktime,http://dummyimage.com/213x100.png/5fa2dd/ffffff
849,Deltic Timber Corporation,application/msword,http://dummyimage.com/177x100.png/ff4444/ffffff
850,"Eagle Pharmaceuticals, Inc.",video/quicktime,http://dummyimage.com/246x100.png/cc0000/ffffff
851,Allstate Corporation (The),image/gif,http://dummyimage.com/204x100.png/5fa2dd/ffffff
852,Milacron Holdings Corp.,video/mpeg,http://dummyimage.com/123x100.png/dddddd/000000
853,Blueprint Medicines Corporation,video/x-mpeg,http://dummyimage.com/196x100.png/ff4444/ffffff
854,"Cartesian, Inc.",video/x-mpeg,http://dummyimage.com/201x100.png/ff4444/ffffff
855,"Capricor Therapeutics, Inc.",video/msvideo,http://dummyimage.com/167x100.png/dddddd/000000
856,"India Fund, Inc. (The)",image/png,http://dummyimage.com/246x100.png/dddddd/000000
857,First Trust Multi Cap Value AlphaDEX Fund,audio/mpeg3,http://dummyimage.com/119x100.png/ff4444/ffffff
858,Eagle Materials Inc,audio/mpeg3,http://dummyimage.com/243x100.png/ff4444/ffffff
859,"Just Energy Group, Inc.",video/x-mpeg,http://dummyimage.com/212x100.png/cc0000/ffffff
860,Bitauto Holdings Limited,audio/mpeg3,http://dummyimage.com/135x100.png/cc0000/ffffff
861,Gamestop Corporation,video/x-msvideo,http://dummyimage.com/230x100.png/5fa2dd/ffffff
862,"HealthEquity, Inc.",application/x-mspowerpoint,http://dummyimage.com/211x100.png/5fa2dd/ffffff
863,"Four Corners Property Trust, Inc.",application/x-troff-msvideo,http://dummyimage.com/153x100.png/5fa2dd/ffffff
864,"Motorcar Parts of America, Inc.",application/x-excel,http://dummyimage.com/211x100.png/dddddd/000000
865,LendingClub Corporation,image/tiff,http://dummyimage.com/110x100.png/ff4444/ffffff
866,Express Scripts Holding Company,audio/mpeg3,http://dummyimage.com/221x100.png/cc0000/ffffff
867,DBV Technologies S.A.,video/avi,http://dummyimage.com/177x100.png/5fa2dd/ffffff
868,California First National Bancorp,video/mpeg,http://dummyimage.com/140x100.png/cc0000/ffffff
869,CGG,image/gif,http://dummyimage.com/119x100.png/cc0000/ffffff
870,"Finjan Holdings, Inc.",application/powerpoint,http://dummyimage.com/156x100.png/dddddd/000000
871,Allstate Corporation (The),application/x-excel,http://dummyimage.com/139x100.png/ff4444/ffffff
872,Center Coast MLP & Infrastructure Fund,image/tiff,http://dummyimage.com/102x100.png/5fa2dd/ffffff
873,"Albany Molecular Research, Inc.",image/x-tiff,http://dummyimage.com/215x100.png/cc0000/ffffff
874,China Finance Online Co. Limited,application/mspowerpoint,http://dummyimage.com/143x100.png/cc0000/ffffff
875,WisdomTree Emerging Markets Consumer Growth Fund,video/msvideo,http://dummyimage.com/195x100.png/5fa2dd/ffffff
876,Fairmount Santrol Holdings Inc.,video/avi,http://dummyimage.com/131x100.png/5fa2dd/ffffff
877,RAIT Financial Trust,application/pdf,http://dummyimage.com/160x100.png/ff4444/ffffff
878,Western Alliance Bancorporation,application/vnd.ms-powerpoint,http://dummyimage.com/142x100.png/cc0000/ffffff
879,Nuveen Intermediate Duration Municipal Term Fund,video/avi,http://dummyimage.com/161x100.png/cc0000/ffffff
880,Sirius XM Holdings Inc.,application/vnd.ms-powerpoint,http://dummyimage.com/237x100.png/ff4444/ffffff
881,Newfield Exploration Company,image/x-tiff,http://dummyimage.com/162x100.png/5fa2dd/ffffff
882,"EPAM Systems, Inc.",application/x-troff-msvideo,http://dummyimage.com/144x100.png/5fa2dd/ffffff
883,"Best Buy Co., Inc.",image/tiff,http://dummyimage.com/176x100.png/ff4444/ffffff
884,PowerShares Optimum Yield Diversified Commodity Strategy No K-,image/gif,http://dummyimage.com/215x100.png/dddddd/000000
885,ClearBridge Energy MLP Opportunity Fund Inc.,video/avi,http://dummyimage.com/148x100.png/ff4444/ffffff
886,Quinpario Acquisition Corp. 2,image/pjpeg,http://dummyimage.com/217x100.png/dddddd/000000
887,Capital Bank Financial Corp.,image/png,http://dummyimage.com/236x100.png/dddddd/000000
888,"Engility Holdings, Inc.",application/x-troff-msvideo,http://dummyimage.com/209x100.png/ff4444/ffffff
889,First Trust/Aberdeen Emerging Opportunity Fund,application/vnd.ms-excel,http://dummyimage.com/120x100.png/dddddd/000000
890,Sphere 3D Corp.,video/x-mpeg,http://dummyimage.com/163x100.png/dddddd/000000
891,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,video/quicktime,http://dummyimage.com/246x100.png/cc0000/ffffff
892,"Cutera, Inc.",image/x-tiff,http://dummyimage.com/111x100.png/ff4444/ffffff
893,Nuveen Global High Income Fund,video/avi,http://dummyimage.com/220x100.png/ff4444/ffffff
894,C,audio/mpeg3,http://dummyimage.com/176x100.png/dddddd/000000
895,"WellCare Health Plans, Inc.",application/x-mspowerpoint,http://dummyimage.com/136x100.png/5fa2dd/ffffff
896,Amphenol Corporation,video/msvideo,http://dummyimage.com/169x100.png/dddddd/000000
897,PICO Holdings Inc.,video/mpeg,http://dummyimage.com/129x100.png/ff4444/ffffff
898,Marcus Corporation (The),video/msvideo,http://dummyimage.com/197x100.png/dddddd/000000
899,"NextEra Energy, Inc.",application/x-excel,http://dummyimage.com/110x100.png/5fa2dd/ffffff
900,"Matson, Inc.",application/x-excel,http://dummyimage.com/105x100.png/dddddd/000000
901,First Trust Managed Municipal ETF,audio/mpeg3,http://dummyimage.com/175x100.png/cc0000/ffffff
902,"China Ceramics Co., Ltd.",application/vnd.ms-excel,http://dummyimage.com/120x100.png/cc0000/ffffff
903,Qwest Corporation,application/x-msexcel,http://dummyimage.com/244x100.png/cc0000/ffffff
904,Good Times Restaurants Inc.,image/tiff,http://dummyimage.com/122x100.png/5fa2dd/ffffff
905,Hilton Worldwide Holdings Inc.,audio/mpeg3,http://dummyimage.com/249x100.png/cc0000/ffffff
906,"L Brands, Inc.",application/mspowerpoint,http://dummyimage.com/125x100.png/ff4444/ffffff
907,First United Corporation,image/tiff,http://dummyimage.com/235x100.png/dddddd/000000
908,"Equinix, Inc.",text/plain,http://dummyimage.com/167x100.png/dddddd/000000
909,"LSC Communications, Inc.",application/excel,http://dummyimage.com/188x100.png/ff4444/ffffff
910,Pope Resources,application/x-excel,http://dummyimage.com/240x100.png/dddddd/000000
911,Inotek Pharmaceuticals Corporation,application/pdf,http://dummyimage.com/171x100.png/dddddd/000000
912,"Office Depot, Inc.",video/quicktime,http://dummyimage.com/110x100.png/5fa2dd/ffffff
913,Universal Electronics Inc.,application/excel,http://dummyimage.com/247x100.png/cc0000/ffffff
914,Rayonier Inc.,application/x-excel,http://dummyimage.com/205x100.png/cc0000/ffffff
915,Eaton Vance Tax-Advantaged Bond,image/tiff,http://dummyimage.com/142x100.png/5fa2dd/ffffff
916,Discover Financial Services,image/jpeg,http://dummyimage.com/156x100.png/cc0000/ffffff
917,"Sorrento Therapeutics, Inc.",video/x-mpeg,http://dummyimage.com/220x100.png/cc0000/ffffff
918,"Citizens Financial Group, Inc.",application/mspowerpoint,http://dummyimage.com/158x100.png/5fa2dd/ffffff
919,"Euronet Worldwide, Inc.",video/x-msvideo,http://dummyimage.com/230x100.png/cc0000/ffffff
920,Sempra Energy,video/x-msvideo,http://dummyimage.com/141x100.png/ff4444/ffffff
921,Resolute Forest Products Inc.,text/plain,http://dummyimage.com/131x100.png/cc0000/ffffff
922,Conatus Pharmaceuticals Inc.,video/x-msvideo,http://dummyimage.com/216x100.png/cc0000/ffffff
923,Motif Bio plc,application/vnd.ms-excel,http://dummyimage.com/120x100.png/cc0000/ffffff
924,Masimo Corporation,audio/x-mpeg-3,http://dummyimage.com/132x100.png/5fa2dd/ffffff
925,Conduent Incorporated,application/vnd.ms-powerpoint,http://dummyimage.com/131x100.png/5fa2dd/ffffff
926,Cumberland Pharmaceuticals Inc.,application/vnd.ms-powerpoint,http://dummyimage.com/242x100.png/5fa2dd/ffffff
927,"Global Water Resources, Inc.",image/tiff,http://dummyimage.com/159x100.png/cc0000/ffffff
928,Geopark Ltd,audio/mpeg3,http://dummyimage.com/149x100.png/5fa2dd/ffffff
929,Fortive Corporation,video/quicktime,http://dummyimage.com/190x100.png/5fa2dd/ffffff
930,Crown Castle International Corporation,audio/mpeg3,http://dummyimage.com/197x100.png/ff4444/ffffff
931,Novadaq Technologies Inc,video/mpeg,http://dummyimage.com/138x100.png/ff4444/ffffff
932,"Delaware Investments Dividend & Income Fund, Inc.",audio/x-mpeg-3,http://dummyimage.com/191x100.png/cc0000/ffffff
933,Lloyds Banking Group Plc,application/x-excel,http://dummyimage.com/154x100.png/5fa2dd/ffffff
934,"First Financial Northwest, Inc.",application/x-troff-msvideo,http://dummyimage.com/170x100.png/ff4444/ffffff
935,"Monogram Residential Trust, Inc.",application/x-troff-msvideo,http://dummyimage.com/135x100.png/ff4444/ffffff
936,Saban Capital Acquisition Corp.,application/excel,http://dummyimage.com/100x100.png/ff4444/ffffff
937,Capital City Bank Group,image/x-tiff,http://dummyimage.com/159x100.png/ff4444/ffffff
938,"AmTrust Financial Services, Inc.",audio/mpeg3,http://dummyimage.com/147x100.png/5fa2dd/ffffff
939,Howard Hughes Corporation (The),video/msvideo,http://dummyimage.com/175x100.png/ff4444/ffffff
940,Electrum Special Acquisition Corporation,application/x-excel,http://dummyimage.com/116x100.png/5fa2dd/ffffff
941,Synovus Financial Corp.,application/x-msexcel,http://dummyimage.com/195x100.png/5fa2dd/ffffff
942,Galectin Therapeutics Inc.,application/x-msexcel,http://dummyimage.com/243x100.png/dddddd/000000
943,NXP Semiconductors N.V.,application/pdf,http://dummyimage.com/246x100.png/ff4444/ffffff
944,"Rexford Industrial Realty, Inc.",video/quicktime,http://dummyimage.com/178x100.png/cc0000/ffffff
945,"First Interstate BancSystem, Inc.",video/x-mpeg,http://dummyimage.com/120x100.png/5fa2dd/ffffff
946,"Ascena Retail Group, Inc.",audio/x-mpeg-3,http://dummyimage.com/183x100.png/ff4444/ffffff
947,Meritage Corporation,video/x-msvideo,http://dummyimage.com/124x100.png/cc0000/ffffff
948,Haemonetics Corporation,video/mpeg,http://dummyimage.com/209x100.png/5fa2dd/ffffff
949,Phillips 66 Partners LP,application/vnd.ms-excel,http://dummyimage.com/134x100.png/cc0000/ffffff
950,Ciena Corporation,video/x-msvideo,http://dummyimage.com/144x100.png/cc0000/ffffff
951,Century Aluminum Company,video/mpeg,http://dummyimage.com/131x100.png/dddddd/000000
952,"Genomic Health, Inc.",application/powerpoint,http://dummyimage.com/191x100.png/5fa2dd/ffffff
953,Ashford Hospitality Trust Inc,image/gif,http://dummyimage.com/229x100.png/5fa2dd/ffffff
954,"Sunstone Hotel Investors, Inc.",video/mpeg,http://dummyimage.com/115x100.png/ff4444/ffffff
955,Glaukos Corporation,application/x-mspowerpoint,http://dummyimage.com/231x100.png/5fa2dd/ffffff
956,"CommScope Holding Company, Inc.",audio/mpeg3,http://dummyimage.com/122x100.png/dddddd/000000
957,"Ryder System, Inc.",image/jpeg,http://dummyimage.com/117x100.png/5fa2dd/ffffff
958,"Taubman Centers, Inc.",image/x-tiff,http://dummyimage.com/111x100.png/cc0000/ffffff
959,Capella Education Company,application/x-mspowerpoint,http://dummyimage.com/118x100.png/dddddd/000000
960,"Great Western Bancorp, Inc.",application/x-troff-msvideo,http://dummyimage.com/183x100.png/cc0000/ffffff
961,"Reinsurance Group of America, Incorporated",video/mpeg,http://dummyimage.com/104x100.png/ff4444/ffffff
962,Nuveen NASDAQ 100 Dynamic Overwrite Fund,video/mpeg,http://dummyimage.com/226x100.png/ff4444/ffffff
963,"Park City Group, Inc.",image/gif,http://dummyimage.com/106x100.png/5fa2dd/ffffff
964,Merus Labs International Inc.,video/mpeg,http://dummyimage.com/200x100.png/ff4444/ffffff
965,"Onconova Therapeutics, Inc.",application/x-troff-msvideo,http://dummyimage.com/237x100.png/cc0000/ffffff
966,NeuroDerm Ltd.,image/pjpeg,http://dummyimage.com/232x100.png/5fa2dd/ffffff
967,"Transcontinental Realty Investors, Inc.",application/powerpoint,http://dummyimage.com/211x100.png/ff4444/ffffff
968,"MasTec, Inc.",image/tiff,http://dummyimage.com/170x100.png/5fa2dd/ffffff
969,WeatherStorm Forensic Accounting Long Short ETF,video/msvideo,http://dummyimage.com/144x100.png/5fa2dd/ffffff
970,AU Optronics Corp,image/gif,http://dummyimage.com/225x100.png/dddddd/000000
971,San Juan Basin Royalty Trust,image/jpeg,http://dummyimage.com/245x100.png/cc0000/ffffff
972,Barington/Hilco Acquisition Corp.,application/powerpoint,http://dummyimage.com/117x100.png/cc0000/ffffff
973,Teekay Corporation,application/vnd.ms-excel,http://dummyimage.com/232x100.png/ff4444/ffffff
974,"Hudson Global, Inc.",image/pjpeg,http://dummyimage.com/244x100.png/dddddd/000000
975,"Intermolecular, Inc.",video/x-msvideo,http://dummyimage.com/112x100.png/cc0000/ffffff
976,"THL Credit, Inc.",image/jpeg,http://dummyimage.com/100x100.png/5fa2dd/ffffff
977,Essent Group Ltd.,application/pdf,http://dummyimage.com/190x100.png/dddddd/000000
978,"Donaldson Company, Inc.",video/mpeg,http://dummyimage.com/134x100.png/dddddd/000000
979,Investors Title Company,application/vnd.ms-powerpoint,http://dummyimage.com/106x100.png/ff4444/ffffff
980,Global Partner Acquisition Corp.,audio/x-mpeg-3,http://dummyimage.com/180x100.png/cc0000/ffffff
981,DarioHealth Corp.,image/tiff,http://dummyimage.com/194x100.png/dddddd/000000
982,"China Fund, Inc. (The)",video/avi,http://dummyimage.com/179x100.png/ff4444/ffffff
983,Dover Downs Gaming & Entertainment Inc,image/pjpeg,http://dummyimage.com/170x100.png/cc0000/ffffff
984,"MobileIron, Inc.",application/powerpoint,http://dummyimage.com/143x100.png/5fa2dd/ffffff
985,Applied DNA Sciences Inc,application/mspowerpoint,http://dummyimage.com/179x100.png/cc0000/ffffff
986,Varex Imaging Corporation,application/excel,http://dummyimage.com/237x100.png/cc0000/ffffff
987,"Mirati Therapeutics, Inc.",video/msvideo,http://dummyimage.com/207x100.png/dddddd/000000
988,CIT Group Inc (DEL),image/pjpeg,http://dummyimage.com/225x100.png/dddddd/000000
989,"Entergy Louisiana, Inc.",video/avi,http://dummyimage.com/164x100.png/5fa2dd/ffffff
990,"Collectors Universe, Inc.",application/x-mspowerpoint,http://dummyimage.com/199x100.png/5fa2dd/ffffff
991,"Cambium Learning Group, Inc.",audio/x-mpeg-3,http://dummyimage.com/245x100.png/dddddd/000000
992,W.R. Berkley Corporation,image/pjpeg,http://dummyimage.com/240x100.png/ff4444/ffffff
993,Scudder Strategic Municiple Income Trust,video/x-msvideo,http://dummyimage.com/224x100.png/ff4444/ffffff
994,"Virtus Investment Partners, Inc.",video/x-mpeg,http://dummyimage.com/224x100.png/ff4444/ffffff
995,"KMG Chemicals, Inc.",application/excel,http://dummyimage.com/248x100.png/ff4444/ffffff
996,"CorEnergy Infrastructure Trust, Inc.",application/mspowerpoint,http://dummyimage.com/141x100.png/5fa2dd/ffffff
997,Dynasil Corporation of America,image/x-tiff,http://dummyimage.com/114x100.png/5fa2dd/ffffff
998,TCF Financial Corporation,video/mpeg,http://dummyimage.com/233x100.png/cc0000/ffffff
999,KKR & Co. L.P.,application/vnd.ms-powerpoint,http://dummyimage.com/191x100.png/5fa2dd/ffffff
1000,"Agilysys, Inc.",application/pdf,http://dummyimage.com/160x100.png/5fa2dd/ffffff
